--- Detection Log Started: 2025-07-14 22:40:23 ---
Video Source: c:\Users\adity\Desktop\OBJDETECT\data\firedata2.mp4
Base Model: yolov8x.pt
Fire Model: yolofirenew.pt
--------------------------------------------------
[2025-07-14 22:40:23.625 | Frame 0] Base YOLO model loaded: yolov8x.pt
[2025-07-14 22:40:39.419 | Frame 28] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [1035, 499, 1213, 638])
[2025-07-14 22:40:39.419 | Frame 28] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [831, 498, 1058, 636])
[2025-07-14 22:40:39.419 | Frame 28] Detected VEHICLE: Truck 0.84 (Conf: 0.84, BBox: [589, 455, 836, 637])
[2025-07-14 22:40:39.419 | Frame 28] Detected FIRE: FIRE 0.72 (Conf: 0.72, BBox: [308, 205, 440, 268])
[2025-07-14 22:40:39.419 | Frame 28] Detected FIRE: FIRE 0.61 (Conf: 0.61, BBox: [638, 128, 962, 303])
[2025-07-14 22:40:39.419 | Frame 28] Detected FIRE: FIRE 0.43 (Conf: 0.43, BBox: [694, 131, 818, 253])
[2025-07-14 22:40:39.929 | Frame 29] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 372, 380, 679])
[2025-07-14 22:40:39.929 | Frame 29] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1035, 500, 1213, 638])
[2025-07-14 22:40:39.929 | Frame 29] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [365, 365, 551, 679])
[2025-07-14 22:40:39.929 | Frame 29] Detected VEHICLE: Car 0.89 (Conf: 0.89, BBox: [832, 497, 1058, 634])
[2025-07-14 22:40:39.929 | Frame 29] Detected VEHICLE: Truck 0.86 (Conf: 0.86, BBox: [589, 454, 836, 636])
[2025-07-14 22:40:39.929 | Frame 29] Detected FIRE: FIRE 0.78 (Conf: 0.78, BBox: [303, 190, 427, 269])
[2025-07-14 22:40:39.929 | Frame 29] Detected FIRE: FIRE 0.67 (Conf: 0.67, BBox: [633, 100, 968, 298])
[2025-07-14 22:40:40.444 | Frame 30] Detected HUMAN: Person 0.93 (Conf: 0.93, BBox: [197, 372, 380, 678])
[2025-07-14 22:40:40.444 | Frame 30] Detected VEHICLE: Car 0.91 (Conf: 0.91, BBox: [1035, 500, 1213, 638])
[2025-07-14 22:40:40.444 | Frame 30] Detected HUMAN: Person 0.90 (Conf: 0.90, BBox: [365, 365, 551, 679])
[2025-07-14 22:40:40.444 | Frame 30] Detected VEHICLE: Car 0.90 (Conf: 0.90, BBox: [832, 497, 1058, 634])
[2025-07-14 22:40:40.444 | Frame 30] Detected VEHICLE: Truck 0.87 (Conf: 0.87, BBox: [589, 454, 837, 636])
[2025-07-14 22:40:40.445 | Frame 30] Detected FIRE: FIRE 0.79 (Conf: 0.79, BBox: [303, 190, 427, 268])
[2025-07-14 22:40:40.445 | Frame 30] Detected FIRE: FIRE 0.67 (Conf: 0.67, BBox: [633, 101, 968, 299])
